Time_Hour,Instrument_Code,Open,High,Low,Close,VWAP,TWAP,NumberOfTrades,Volume,Turnover,MinTimeHour,MaxTimeHour,Avg_Bid_Ask_Spread
2018-02-07 16:00:00+00:00,ABC,51.74545455,51.76363636,51.67272727,51.72727273,51.72522455,51.71074909,958,542316.4545,3393274409,2020-02-05 16:00:07.070274+00:00,2020-02-05 16:35:14.284161+00:00,-0.208873636
2018-02-08 08:00:00+00:00,ABC,52.17272727,52.28181818,52.00909091,52.28181818,52.14384091,52.13937182,2369,212614.8182,1341357977,2020-02-06 08:00:22.193465+00:00,2020-02-06 08:59:40.885758+00:00,-0.039351818
2018-02-08 09:00:00+00:00,ABC,52.29090909,52.36363636,52.06363636,52.10909091,52.20750909,52.18622909,1131,120414.7273,760362859.7,2020-02-06 09:00:00.113671+00:00,2020-02-06 09:59:51.974357+00:00,0.01131
2018-02-08 10:00:00+00:00,ABC,52.10454545,52.2,52.05454545,52.10909091,52.12297,52.12161636,878,68156.90909,429846242.9,2020-02-06 10:00:01.763441+00:00,2020-02-06 10:59:50.176276+00:00,0.012087273
2018-02-08 11:00:00+00:00,ABC,52.10909091,52.26363636,52.09090909,52.26363636,52.17678182,52.18082818,619,59811.81818,377644655.7,2020-02-06 11:00:08.128232+00:00,2020-02-06 11:59:58.504799+00:00,0.011699091
2018-02-08 12:00:00+00:00,ABC,52.29090909,52.31818182,52.00909091,52.01363636,52.16351,52.16692818,647,92205.81818,582021413.2,2020-02-06 12:02:25.173875+00:00,2020-02-06 12:59:45.934902+00:00,-0.011217273
2018-02-08 13:00:00+00:00,ABC,52.00909091,52.24545455,51.86363636,52.2,52.07360727,52.06833727,1026,98551.45455,620900650.2,2020-02-06 13:00:00.238927+00:00,2020-02-06 13:59:31.995304+00:00,0.011389091
2018-02-08 14:00:00+00:00,ABC,52.19090909,52.23636364,51.99090909,52.15454545,52.10746636,52.11223818,1276,128688.5455,811456018.3,2020-02-06 14:00:29.490680+00:00,2020-02-06 14:59:59.996642+00:00,0.010833636
2018-02-08 15:00:00+00:00,ABC,52.15454545,52.37272727,52.01763455,52.30909091,52.17800364,52.21266818,1580,178547.5455,1128015688,2020-02-06 15:00:02.740409+00:00,2020-02-06 15:59:47.218118+00:00,0.01103
2018-02-08 16:00:00+00:00,ABC,52.30909091,52.4,52.08181818,52.08181818,52.15910727,52.33389364,1073,853177.5455,5402662491,2020-02-06 16:00:01.850722+00:00,2020-02-06 16:59:05.369946+00:00,-0.344491818
2018-02-09 08:00:00+00:00,ABC,52.27272727,52.53636364,52.19090909,52.51818182,52.36764364,52.36885818,2201,179644.9091,1138343652,2020-02-07 08:00:19.430520+00:00,2020-02-07 08:59:54.888728+00:00,-0.030583636
2018-02-09 09:00:00+00:00,ABC,52.50909091,52.53636364,52.13636364,52.23636364,52.30570909,52.31656545,884,73949.45455,468122557.9,2020-02-07 09:00:01.151565+00:00,2020-02-07 09:59:37.845786+00:00,0.011588182
2018-02-09 10:00:00+00:00,ABC,52.24545455,52.30909091,52.05454545,52.29090909,52.20233818,52.19405182,930,88337.63636,557894600.6,2020-02-07 10:00:10.309370+00:00,2020-02-07 10:59:59.259435+00:00,0.01189
2018-02-09 11:00:00+00:00,ABC,52.29090909,52.36363636,52.20909091,52.26363636,52.26890182,52.26572727,927,76375.27273,483008913.8,2020-02-07 11:00:00.434487+00:00,2020-02-07 11:59:56.459718+00:00,0.011246364
2018-02-09 12:00:00+00:00,ABC,52.29090909,52.40909091,52.25454545,52.35454545,52.29377545,52.29329818,973,70498.45455,446078203.5,2020-02-07 12:02:22.511932+00:00,2020-02-07 12:59:59.545645+00:00,-0.002737273
2018-02-09 13:00:00+00:00,ABC,52.36363636,52.87272727,52.36363636,52.87272727,52.55683364,52.58132636,1412,160895.4545,1023671664,2020-02-07 13:00:26.860910+00:00,2020-02-07 13:59:57.130401+00:00,0.014341818
